name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
quezon city,8/6/2021,33,27,29.4,43.8,30.6,35.5,25.4,78.8,0.112,100,12.5,rain,0,0,56.5,46.3,232.6,1008.7,47.1,10.4,191,16.5,7,,2021-08-06T05:40:05,2021-08-06T18:23:14,0.92,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"98429099999,C6CX3,98428099999,RPLL,C6BR3,98430099999,remote,98433099999,E0758,98425099999"
quezon city,8/7/2021,33,27.4,29.7,43.8,31.5,36.3,25.6,78.7,0.011,100,8.33,rain,0,0,52.6,30.2,225.1,1009.6,51.1,10.2,187.6,16.2,6,,2021-08-07T05:40:18,2021-08-07T18:22:47,0.95,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"98429099999,C6CX3,98327099999,98428099999,RPLL,C6BR3,98430099999,F0027,98433099999,E0758,98425099999"
quezon city,8/8/2021,33,27.4,29.6,42.1,31.6,35.7,25.3,77.8,0.005,100,4.17,rain,0,0,40.7,28.9,240,1010.5,47,10.3,182.4,15.6,6,,2021-08-08T05:40:30,2021-08-08T18:22:20,0,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"98429099999,C6CX3,98428099999,RPLL,98430099999,F0027,98433099999,E0758,98425099999"
quezon city,8/9/2021,32,25.8,28.9,39.1,25.8,33.4,24.4,77.4,26.895,100,4.17,rain,0,0,30.2,25.9,275.3,1009.5,66.7,9.6,170.2,14.7,5,,2021-08-09T05:40:41,2021-08-09T18:21:52,0.02,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"98429099999,C6CX3,98428099999,RPLL,98430099999,F0027,98433099999,E0758,98425099999"
quezon city,8/10/2021,30,25,27.8,36.2,25,31.7,24.7,83.7,9.584,100,12.5,rain,0,0,23.8,18.4,252.1,1009.1,86.6,9.1,86,7.4,4,,2021-08-10T05:40:52,2021-08-10T18:21:23,0.06,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"98429099999,98428099999,RPLL,98430099999,F0027,98433099999,E0758,98425099999"
quezon city,8/11/2021,31,25,27.7,37.7,25,30.8,24.2,82.1,2.434,100,8.33,rain,0,0,20.9,20.5,263.9,1011.6,90.8,8.9,113.2,9.9,5,,2021-08-11T05:41:03,2021-08-11T18:20:53,0.09,"Rain, Overcast",Cloudy skies throughout the day with early morning rain.,rain,"98429099999,98428099999,RPLL,98430099999,F0027,98433099999,E0758,98425099999"
quezon city,8/12/2021,32,25.2,28.9,40.6,25.2,33.8,24.8,79.1,0,0,0,,0,0,13,13,321.1,1011.9,84.4,8.8,100.4,8.7,4,,2021-08-12T05:41:14,2021-08-12T18:20:22,0.13,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"98429099999,98428099999,RPLL,98430099999,F0027,98433099999,E0758,98425099999"
quezon city,8/13/2021,34,26,29.4,40.6,26,33.7,24.2,74.6,0.378,100,8.33,rain,0,0,19.8,13,138.1,1009.7,75,8.3,107.3,9.2,5,,2021-08-13T05:41:24,2021-08-13T18:19:51,0.16,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"98429099999,98428099999,RPLL,98430099999,98433099999,E0758,98425099999"
quezon city,8/14/2021,35,25,28.3,41.9,25,32.2,24,78.2,17.544,100,16.67,rain,0,0,20.2,20.5,305.1,1009.5,70,7.6,111.1,9.4,6,,2021-08-14T05:41:34,2021-08-14T18:19:19,0.2,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"98429099999,98428099999,RPLL,98430099999,98433099999,E0758,98425099999"
quezon city,8/15/2021,30.6,25.7,27.3,35.6,25.7,29.8,24.2,83.9,0.562,100,12.5,rain,0,0,16.9,11.2,88.7,1011.2,89.9,7,106.7,9,4,,2021-08-15T05:41:43,2021-08-15T18:18:46,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"98429099999,98428099999,RPLL,98430099999,98433099999,E0758,98425099999"
quezon city,8/16/2021,33,25,29.4,39.2,25,33.8,24.4,75.7,0,0,0,,0,0,19.1,20.5,227.4,1011.7,50.7,8.6,142,12.2,7,,2021-08-16T05:41:53,2021-08-16T18:18:13,0.27,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"98429099999,98428099999,RPLL,98430099999,F0027,98433099999,E0758,98425099999"
quezon city,8/17/2021,32,25,28.9,40.6,25,33.7,24.7,78.2,8.149,100,8.33,rain,0,0,21.6,14.8,148,1010.2,46.2,9.4,138,12,6,,2021-08-17T05:42:01,2021-08-17T18:17:39,0.31,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"98429099999,98327099999,98428099999,RPLL,98430099999,F0027,98433099999,E0758,98425099999"
quezon city,8/18/2021,33,25,28.7,42.1,25,32.7,24.7,80,6.974,100,8.33,rain,0,0,21.2,67.6,222,1008.5,59.8,8.6,132.6,11.5,5,,2021-08-18T05:42:10,2021-08-18T18:17:04,0.34,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"98429099999,98428099999,RPLL,98430099999,98433099999,E0758,98425099999"
quezon city,8/19/2021,32.3,24.5,28.7,39.3,24.5,33.4,24.9,80.5,3.106,100,8.33,rain,0,0,20.9,20.5,278,1008.6,79,8.5,167,14.4,5,,2021-08-19T05:42:18,2021-08-19T18:16:28,0.38,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"98429099999,98327099999,98428099999,RPLL,98430099999,98433099999,E0758,98425099999"
quezon city,8/20/2021,33,25.1,28.4,42.1,25.1,32,24.7,81.3,0.03,100,12.5,rain,0,0,21.6,13,291.8,1009.2,82.1,7.5,171.8,14.9,7,,2021-08-20T05:42:26,2021-08-20T18:15:52,0.42,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"98429099999,98327099999,98428099999,RPLL,98430099999,98433099999,E0758,98425099999"
quezon city,8/21/2021,32,25,27.8,39.2,25,31.1,24.3,81.6,25.456,100,12.5,rain,0,0,21.2,14.8,74.5,1009,86,6.5,102.2,8.8,5,,2021-08-21T05:42:33,2021-08-21T18:15:15,0.45,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"98429099999,98428099999,RPLL,98430099999,98433099999,E0758,98425099999"
quezon city,8/22/2021,33.5,24.5,28,42.1,24.5,31.1,24.4,81.9,13.655,100,8.33,rain,0,0,22.3,22.3,276.9,1008.8,62.7,6.2,166.3,14.3,6,,2021-08-22T05:42:41,2021-08-22T18:14:38,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"98429099999,98428099999,RPLL,98430099999,98433099999,E0758,98425099999"
quezon city,8/23/2021,32.1,24.5,28.3,39.2,24.5,32.4,24.9,82.6,1.322,100,12.5,rain,0,0,24.5,18.4,222.2,1009.1,71.3,6.1,124.7,10.7,4,,2021-08-23T05:42:48,2021-08-23T18:14:00,0.52,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"98429099999,98428099999,RPLL,98430099999,98433099999,E0758,98425099999"
quezon city,8/24/2021,30,24,26.8,36.2,24,28.9,24.2,85.6,2.635,100,16.67,rain,0,0,20.2,16.6,251.5,1009.8,90.7,7.9,59.6,5.2,3,,2021-08-24T05:42:54,2021-08-24T18:13:22,0.55,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"98429099999,98428099999,RPLL,98430099999,98433099999,E0758,98425099999"
quezon city,8/25/2021,32,23.5,27.5,39.2,23.5,30.2,24.2,83.1,12.712,100,12.5,rain,0,0,24.1,13,129.1,1009.5,70.1,8.1,110.3,9.6,5,,2021-08-25T05:43:01,2021-08-25T18:12:43,0.59,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"98429099999,98428099999,RPLL,98430099999,remote,98433099999,E0758,98425099999"
quezon city,8/26/2021,31,24.3,27.4,37.7,24.3,30.3,24.2,83.2,14.035,100,8.33,rain,0,0,28.1,13,50.7,1009.5,71.6,9.2,99.2,8.6,7,,2021-08-26T05:43:07,2021-08-26T18:12:03,0.62,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"98429099999,98428099999,RPLL,98430099999,remote,98433099999,E0758,98425099999"
quezon city,8/27/2021,32,24.8,28,39.2,24.8,31.1,24.1,80.4,15.426,100,16.67,rain,0,0,28.8,14.8,35.3,1009.2,83.6,9.1,104.7,9,5,,2021-08-27T05:43:12,2021-08-27T18:11:23,0.65,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"98429099999,98428099999,RPLL,98430099999,98433099999,E0758,98425099999"
quezon city,8/28/2021,32.1,24.9,28.5,39.3,24.9,33.1,24.8,81,16.086,100,8.33,rain,0,0,27,16.6,60.5,1008.3,64.9,9.1,100.2,8.8,6,,2021-08-28T05:43:18,2021-08-28T18:10:42,0.68,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"98429099999,98428099999,RPLL,98430099999,98433099999,E0758,98425099999"
quezon city,8/29/2021,33,25.4,28.2,40.6,25.4,31.8,24.6,81.3,22.902,100,25,rain,0,0,23.8,14.8,18,1008.6,81.7,9.1,92,7.8,5,,2021-08-29T05:43:23,2021-08-29T18:10:01,0.71,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"98429099999,98428099999,RPLL,98430099999,98433099999,E0758,98425099999"
quezon city,8/30/2021,32,24.8,27.8,40.6,24.8,31.3,24.9,84.8,12.274,100,12.5,rain,0,0,33.5,14.8,273.5,1009.6,80.1,8.5,139.8,11.9,5,,2021-08-30T05:43:28,2021-08-30T18:09:20,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"98429099999,98428099999,RPLL,98430099999,F0027,98433099999,E0758,98425099999"
quezon city,8/31/2021,33,24.5,28.9,40.6,24.5,33.2,24.6,78.6,0.373,100,8.33,rain,0,0,17.3,11.2,125.4,1009.7,77.7,9.2,107.4,9.1,3,,2021-08-31T05:43:33,2021-08-31T18:08:38,0.78,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"98429099999,98428099999,RPLL,98430099999,98433099999,E0758,98425099999"
quezon city,9/1/2021,32,23,28.3,39.2,23,32.4,24.3,79.2,2.318,100,20.83,rain,0,0,19.8,11.2,55.3,1009.6,85.3,8.1,95.6,8.1,4,,2021-09-01T05:43:38,2021-09-01T18:07:56,0.81,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"98429099999,98428099999,RPLL,98430099999,98433099999,E0758,98425099999"
quezon city,9/2/2021,32.3,24.4,27.9,40.6,24.4,31.3,24.2,80.6,0.541,100,16.67,rain,0,0,23.8,24.1,297.3,1009,75.2,8.1,169.9,14.8,6,,2021-09-02T05:43:42,2021-09-02T18:07:13,0.84,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"98429099999,98327099999,98428099999,RPLL,98430099999,98433099999,E0758,98425099999"
quezon city,9/3/2021,32.8,24.7,28.5,39.2,24.7,32,23.8,76.5,64.411,100,16.67,rain,0,0,35.3,22.3,306.6,1008,63.6,8.9,197.3,17,7,,2021-09-03T05:43:46,2021-09-03T18:06:30,0.88,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"98429099999,98327099999,98428099999,RPLL,98430099999,98433099999,E0758,98425099999"
quezon city,9/4/2021,32,25.2,28.4,37.7,25.2,32.2,24.6,80.6,5.678,100,12.5,rain,0,0,25.9,25.9,266,1008.7,75.2,9,175.7,15.2,7,,2021-09-04T05:43:50,2021-09-04T18:05:46,0.91,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"98429099999,98327099999,98428099999,RPLL,98430099999,98433099999,E0758,98425099999"
quezon city,9/5/2021,32.7,25.9,28.8,38.5,25.9,33.4,24.7,79.2,4.185,100,16.67,rain,0,0,22,16.6,315.4,1009,83.4,8.8,182.3,15.8,8,,2021-09-05T05:43:54,2021-09-05T18:05:03,0.94,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"98432099999,98429099999,98327099999,98428099999,RPLL,98430099999,remote,98433099999,E0758,98425099999"
quezon city,9/6/2021,32.1,25,27.7,39.2,25,31,24.9,85.5,1.766,100,12.5,rain,0,0,23,20.5,335,1009,86,8.2,119.2,10.3,7,,2021-09-06T05:43:58,2021-09-06T18:04:19,0.97,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"98429099999,98428099999,RPLL,98430099999,98433099999,E0758,98425099999"
quezon city,9/7/2021,29.9,24.5,27,36.1,24.5,29.9,24.8,87.7,6.191,100,20.83,rain,0,0,35.3,9.7,24.9,1007.9,86.3,8.3,62.3,5.3,2,,2021-09-07T05:44:01,2021-09-07T18:03:34,0,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"98432099999,98429099999,98428099999,RPLL,98430099999,98433099999,E0758,98425099999"
quezon city,9/8/2021,26.2,24.4,25,26.2,24.4,25,24.1,95.2,87.142,100,29.17,rain,0,0,57.6,16.6,17.9,1005.2,95.6,7.2,18.8,1.7,1,,2021-09-08T05:44:05,2021-09-08T18:02:50,0.04,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"98432099999,98429099999,C6CX3,98428099999,98434099999,RPLL,98430099999,98433099999,E0758,98425099999"
quezon city,9/9/2021,31.9,24.9,28.3,39.1,24.9,32.4,24.9,82.4,0.014,100,8.33,rain,0,0,57.2,54.7,213.2,1007.2,65.6,10.2,174.5,15.3,6,,2021-09-09T05:44:08,2021-09-09T18:02:05,0.08,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"98432099999,98429099999,C6CX3,98327099999,98428099999,RPLL,C6BR3,98430099999,98433099999,E0758,98425099999"
quezon city,9/10/2021,31,25.1,27.4,36.5,25.1,30.1,24.6,85.5,1.719,100,20.83,rain,0,0,37.8,24.3,202.9,1007.7,85.3,9.9,140.3,12.1,6,,2021-09-10T05:44:11,2021-09-10T18:01:20,0.11,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"98429099999,C6CX3,98428099999,RPLL,C6BR3,98430099999,98433099999,E0758,98425099999"
quezon city,9/11/2021,30,25,26.4,36.2,25,28.2,24.7,90.3,68.973,100,33.33,rain,0,0,49.3,27.3,213.8,1008.1,97.1,9.4,48,4,2,,2021-09-11T05:44:14,2021-09-11T18:00:35,0.15,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"98429099999,C6CX3,98327099999,98428099999,RPLL,C6BR3,98430099999,98433099999,E0758,98425099999"
quezon city,9/12/2021,29.3,25.1,26.5,34.3,25.1,28.1,24.5,88.5,2.561,100,16.67,rain,0,0,36.4,36.3,0,1008.5,85.9,10,73,6.5,4,,2021-09-12T05:44:18,2021-09-12T17:59:50,0.18,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"98429099999,C6CX3,98327099999,98428099999,RPLL,C6BR3,98430099999,98433099999,E0758,98425099999"
quezon city,9/13/2021,32,24.3,28.2,39.2,24.3,31.6,24.5,81.3,0.94,100,12.5,rain,0,0,14.8,15.1,59.9,1010.3,75.5,10,134,11.4,5,,2021-09-13T05:44:21,2021-09-13T17:59:04,0.22,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"98429099999,C6CX3,98428099999,RPLL,C6BR3,98430099999,98433099999,E0758,98425099999"
quezon city,9/14/2021,35,25,29.2,42.1,25,33.4,24.6,77.4,0.1,100,4.17,rain,0,0,19.1,27.7,88.1,1011.9,49.8,10.1,133.5,11.6,6,,2021-09-14T05:44:24,2021-09-14T17:58:19,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"98429099999,C6CX3,98327099999,98428099999,RPLL,C6BR3,98430099999,98433099999,E0758,98425099999"
quezon city,9/15/2021,32.3,25,28.5,40.6,25,32.6,24.4,78.3,41.016,100,8.33,rain,0,0,23.8,22.3,64.7,1011.6,56.2,10.4,137.2,11.6,7,,2021-09-15T05:44:26,2021-09-15T17:57:33,0.29,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"98429099999,C6CX3,98327099999,98428099999,RPLL,C6BR3,98430099999,98433099999,E0758,98425099999"
quezon city,9/16/2021,31.7,24.8,27.9,39.1,24.8,32,24.9,84.2,14.095,100,16.67,rain,0,0,23,19.9,49.4,1010.1,62,10.2,95.8,8.2,5,,2021-09-16T05:44:29,2021-09-16T17:56:47,0.33,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"98429099999,C6CX3,98327099999,98428099999,RPLL,C6BR3,98430099999,98433099999,E0758,98425099999"
quezon city,9/17/2021,32,24.4,28.3,39.2,24.4,32,24.3,80,9.555,100,12.5,rain,0,0,28.4,44.6,114.1,1008.8,64.1,10.1,130.5,11.3,5,,2021-09-17T05:44:32,2021-09-17T17:56:02,0.36,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"98429099999,C6CX3,98327099999,98428099999,RPLL,C6BR3,98430099999,98433099999,E0758,98425099999"
quezon city,9/18/2021,33,25.7,29.3,42.1,25.7,34.5,24.8,77,0.422,100,8.33,rain,0,0,23,20.3,101.9,1009.5,60.7,10.3,104.4,9,5,,2021-09-18T05:44:35,2021-09-18T17:55:16,0.4,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"98429099999,C6CX3,98327099999,98428099999,RPLL,C6BR3,98430099999,98433099999,E0758,98425099999"
quezon city,9/19/2021,29,25.2,27.1,34.5,25.2,29.9,24.6,86.7,3.926,100,12.5,rain,0,0,28.8,13.7,99.3,1010.4,84.1,10.4,45.1,3.8,2,,2021-09-19T05:44:38,2021-09-19T17:54:30,0.43,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"98429099999,C6CX3,98428099999,RPLL,C6BR3,98430099999,98433099999,E0758,98425099999"
quezon city,9/20/2021,31,24.7,27.4,39.1,24.7,30.4,24.7,85.4,15.876,100,20.83,rain,0,0,27.4,16.4,355.3,1009.9,84,10.1,85.1,7.4,3,,2021-09-20T05:44:41,2021-09-20T17:53:44,0.47,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"98429099999,C6CX3,98428099999,RPLL,C6BR3,98430099999,remote,98433099999,E0758,98425099999"
quezon city,9/21/2021,33,25.1,29.2,40.6,25.1,33.3,24.6,77.5,0.653,100,8.33,rain,0,0,26.6,18.4,94,1008.8,67.6,10.1,114.5,9.9,4,,2021-09-21T05:44:45,2021-09-21T17:52:58,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"98429099999,C6CX3,98327099999,98428099999,RPLL,C6BR3,98430099999,98433099999,E0758,98425099999"
quezon city,9/22/2021,33.3,25.5,29.8,40.6,25.5,34.7,24.3,73.3,0,0,0,,0,0,33.1,20.7,111.4,1010.1,56.2,10.5,139.3,12.1,6,,2021-09-22T05:44:48,2021-09-22T17:52:13,0.54,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"98429099999,C6CX3,98428099999,RPLL,C6BR3,98430099999,98433099999,E0758,98425099999"
quezon city,9/23/2021,34,25.8,29.7,42,25.8,34.5,24.4,74.1,24.153,100,4.17,rain,0,0,23.8,17.5,107.8,1011.2,60.7,10.6,127.3,11,6,,2021-09-23T05:44:51,2021-09-23T17:51:27,0.57,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"98429099999,C6CX3,98327099999,98428099999,RPLL,C6BR3,98430099999,98433099999,E0758,98425099999"
quezon city,9/24/2021,34,24.3,29.1,42,24.3,32.8,23.4,72.2,6.735,100,8.33,rain,0,0,44.6,24.6,111.8,1010.9,48.4,10.5,129.8,11,6,,2021-09-24T05:44:55,2021-09-24T17:50:42,0.6,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"98429099999,C6CX3,98327099999,98428099999,RPLL,C6BR3,98430099999,98433099999,E0758,98425099999"
quezon city,9/25/2021,33,24.4,28.8,39.3,24.4,32.9,23.9,75.5,1.479,100,12.5,rain,0,0,28.1,21.3,70,1009.7,57,10.6,128.8,11,7,,2021-09-25T05:44:58,2021-09-25T17:49:56,0.63,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"98429099999,C6CX3,98428099999,RPLL,C6BR3,98430099999,98433099999,E0758,98425099999"
quezon city,9/26/2021,33,25.5,29.3,40.6,25.5,34.4,24.7,77.2,0,0,0,,0,0,20.5,34.9,21.3,1008.4,62.3,10.3,114.5,9.8,5,,2021-09-26T05:45:02,2021-09-26T17:49:11,0.67,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"98429099999,C6CX3,98428099999,RPLL,C6BR3,98430099999,98433099999,E0758,98425099999"
quezon city,9/27/2021,32,26,28.7,40.6,26,33.4,25,81,0.906,100,16.67,rain,0,0,25.2,16.6,110.2,1007.9,72.6,9.9,81.7,7.1,5,,2021-09-27T05:45:06,2021-09-27T17:48:26,0.7,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"98429099999,C6CX3,98428099999,RPLL,C6BR3,98430099999,98433099999,E0758,98425099999"
quezon city,9/28/2021,33.6,25.8,29.3,42.3,25.8,34.9,25.2,79.1,0.014,100,8.33,rain,0,0,22,23.4,161.4,1007.7,56.7,9.8,152.4,13.1,6,,2021-09-28T05:45:10,2021-09-28T17:47:42,0.73,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"98429099999,C6CX3,RPLC,98327099999,98428099999,RPLL,C6BR3,98430099999,98433099999,E0758,98425099999"
quezon city,9/29/2021,32,26.3,29.3,40.6,26.3,35.5,25.6,81,0.05,100,12.5,rain,0,0,24.8,20.5,227.1,1007.5,65,9.9,194.6,16.6,8,,2021-09-29T05:45:14,2021-09-29T17:46:57,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"98429099999,C6CX3,98428099999,RPLL,C6BR3,98430099999,98433099999,E0758,98425099999"
quezon city,9/30/2021,31,25,28.4,39.1,25,33.6,25.7,85.5,33.055,100,16.67,rain,0,0,25.6,15.1,188.5,1008.6,72.5,8.9,85.8,7.5,3,,2021-09-30T05:45:19,2021-09-30T17:46:13,0.8,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"98429099999,C6CX3,98428099999,RPLL,C6BR3,98430099999,98433099999,E0758,98425099999"
quezon city,10/1/2021,33,25.5,29.2,40.6,25.5,35,25.5,81.1,10.865,100,8.33,rain,0,0,19.8,24.1,247.7,1009.2,57,10.1,169.5,14.7,7,,2021-10-01T05:45:24,2021-10-01T17:45:29,0.83,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"98429099999,C6CX3,98428099999,RPLL,C6BR3,98430099999,98433099999,E0758,98425099999"
quezon city,10/2/2021,32,26.5,28.8,40.6,26.5,34.1,25.1,80.7,2.741,100,16.67,rain,0,0,22.7,18,66.6,1009.4,73.1,9,75.8,6.5,3,,2021-10-02T05:45:29,2021-10-02T17:44:45,0.86,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"98429099999,C6CX3,98428099999,RPLL,C6BR3,98430099999,98433099999,E0758,98425099999"
quezon city,10/3/2021,31,25.6,28,39.1,25.6,32.2,24.9,83.4,1.891,100,25,rain,0,0,32.8,17.5,50.9,1008.7,72.4,9.9,101,8.6,6,,2021-10-03T05:45:34,2021-10-03T17:44:02,0.89,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"98429099999,C6CX3,98428099999,RPLL,C6BR3,98430099999,98433099999,E0758,98425099999"
quezon city,10/4/2021,29.8,24.4,27.1,36,24.4,29.7,24.5,86,17.952,100,25,rain,0,0,36.4,21.4,48,1007.8,83,9.8,69.7,6,4,,2021-10-04T05:45:40,2021-10-04T17:43:19,0.93,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"98429099999,C6CX3,98428099999,RPLL,C6BR3,98430099999,98433099999,E0758,98425099999"
quezon city,10/5/2021,29,25.2,26.7,35.6,25.2,28.8,25,90.8,6.704,100,20.83,rain,0,0,43.2,27.3,72.6,1006.3,91.4,9.7,37.9,3.4,2,,2021-10-05T05:45:45,2021-10-05T17:42:36,0.96,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"98429099999,C6CX3,98428099999,RPLL,C6BR3,98430099999,F0027,98433099999,E0758,98425099999"
quezon city,10/6/2021,31,25.2,27.6,36.5,25.2,30.9,24.8,85.5,0.881,100,12.5,rain,0,0,21.6,15.4,93.5,1007.1,96.7,9.7,76.3,6.7,3,,2021-10-06T05:45:52,2021-10-06T17:41:54,0,"Rain, Overcast",Cloudy skies throughout the day with rain clearing later.,rain,"98429099999,C6CX3,98428099999,RPLL,C6BR3,98430099999,98433099999,E0758,98425099999"
quezon city,10/7/2021,32,20,28.2,37.9,20,32,23.9,78.3,0,0,0,,0,0,33.1,37.1,72.6,1007.2,85.4,10.3,87.3,7.5,3,,2021-10-07T05:45:58,2021-10-07T17:41:13,0.02,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"98429099999,C6CX3,98327099999,98428099999,RPLL,C6BR3,98430099999,98433099999,E0758,98425099999"
quezon city,10/8/2021,31.3,25.3,28.9,40.6,25.3,33.8,24.9,79.8,0.079,100,8.33,rain,0,0,24.5,18.4,355.6,1007.9,78.5,8.3,92.6,7.8,3,,2021-10-08T05:46:05,2021-10-08T17:40:31,0.06,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"98429099999,C6CX3,98428099999,RPLL,C6BR3,98430099999,98433099999,E0758,98425099999"
quezon city,10/9/2021,31.5,25.8,28.8,39.1,25.8,33.8,24.9,79.7,0,0,0,,0,0,26.3,34.6,274.2,1007.3,78.7,9.8,111.1,9.5,5,,2021-10-09T05:46:12,2021-10-09T17:39:50,0.1,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"98429099999,C6CX3,98428099999,RPLL,C6BR3,98430099999,98433099999,E0758,98425099999"
quezon city,10/10/2021,32.7,25.9,28.9,40.6,25.9,34,25.1,80.6,1.38,100,8.33,rain,0,0,32.4,26.8,290.1,1004.5,68.6,10.3,170,14.5,6,,2021-10-10T05:46:20,2021-10-10T17:39:10,0.13,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"98429099999,C6CX3,98327099999,98428099999,RPLL,C6BR3,98430099999,98433099999,E0758,98425099999"
